objectid,name,average,avgweight,boardgamecategory,boardgamemechanic
8517,Master and Commander  The Far Side of the World,5.45407,2,"['Card Game', 'Childrens Game', 'Dice', 'Movies / TV / Radio theme', 'Napoleonic', 'Nautical']","['Dice Rolling', 'Roll / Spin and Move']"
101519,Rise or Fall,5.125,1,"['Card Game', 'Real-time']","['Rock-Paper-Scissors', 'Secret Unit Deployment', 'Simultaneous Action Selection']"
91448,Scene It? Comedy Movies,5.11111,0,"['Movies / TV / Radio theme', 'Party Game']",['Roll / Spin and Move']
3514,Game of Knowledge,5.45923,1.6667,['Trivia'],['Trivia']
5304,Basketball Strategy,5.43191,2.125,['Sports'],"['Rock-Paper-Scissors', 'Simulation']"
2669,Frog Juice,5.53388,1.2292,"['Animals', 'Card Game', 'Childrens Game', 'Fantasy']",['Set Collection']
41890,Who eats Whom  The Cardgame,5.49189,1.2727,"['Animals', 'Card Game', 'Educational', 'Environmental']","['Card Drafting', 'Hand Management']"
2991,Mandala,5.25,1.6667,['Abstract Strategy'],"['Modular Board', 'Roll / Spin and Move']"
1306,Krakatoa,5.47376,1.3333,"['Action / Dexterity', 'Dice']",['Dice Rolling']
26700,Monopoly  Dutch Edition,4.9973,1,"['Economic', 'Negotiation']","['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']"
34277,Gisborne  Die ersten Kartographen,5.36204,1.625,"['Adventure', 'Racing', 'Travel']","['Action Queue', 'Area Movement']"
16088,Calaboose,5.25625,1.125,"['American West', 'Card Game', 'Party Game']","['Hand Management', 'Set Collection', 'Simulation']"
92646,The Million Pound Drop,5.19478,1.3333,"['Movies / TV / Radio theme', 'Trivia']",['Betting and Bluffing']
11047,Barbarossa  Game of the Russo-German War 1941-45,5.33205,3.6,"['Wargame', 'World War II']",['Hexagon Grid']
13262,Spider & Fly,5.04063,1,"['Action / Dexterity', 'Animals', 'Childrens Game']","['Dice Rolling', 'Roll / Spin and Move']"
13164,Walt Disney Master Mind,5.35541,1.6,"['Animals', 'Childrens Game', 'Deduction']",['Pattern Recognition']
11600,Table Soccer,5.24884,1,"['Action / Dexterity', 'Sports']",['Pick-up and Deliver']
130470,Marauders,5.17086,2.2857,"['Adventure', 'Ancient', 'Bluffing', 'Exploration', 'Negotiation', 'Pirates']","['Dice Rolling', 'Modular Board', 'Team-Based Game', 'Trading']"
169045,Star Wars Galactic Dice Game,5.21286,1,['Dice'],"['Dice Rolling', 'Push Your Luck']"
76443,Legitimacy  The Game of Royal Bastards,5.50778,1.8,"['Card Game', 'Fantasy', 'Humor', 'Print & Play']","['Area Movement', 'Roll / Spin and Move']"
2196,Out of Context,5.22222,1.75,"['Deduction', 'Party Game', 'Trivia']","['Deduction', 'Party Game', 'Trivia']"
170054,Accentuate,5.32286,0,['Party Game'],['Acting']
3842,Wing Commander,5.09927,2,"['Card Game', 'Collectible Components', 'Science Fiction']","['Card Game', 'Collectible Components', 'Science Fiction']"
947,Trivia for Dummies,5.19407,1,"['Card Game', 'Party Game', 'Real-time', 'Trivia']","['Card Game', 'Party Game', 'Real-time', 'Trivia']"
183532,Star Wars  Galaxy Rebellion,5.17333,1,"['Dice', 'Movies / TV / Radio theme', 'Science Fiction']","['Dice Rolling', 'Push Your Luck', 'Set Collection', 'Variable Player Powers']"
4797,Guinness Game of World Records,5.17308,1.3333,"['Action / Dexterity', 'Trivia']","['Action / Dexterity', 'Trivia']"
12544,Dungeons & Dragons Adventure Game  Diablo II Edition,5.48585,2.5385,"['Adventure', 'Fantasy', 'Fighting', 'Horror', 'Miniatures', 'Video Game Theme']","['Cooperative Game', 'Dice Rolling', 'Modular Board', 'Role Playing']"
11800,Fantasyland,5.19792,1.1429,"['Childrens Game', 'Maze']","['Dice Rolling', 'Grid Movement', 'Roll / Spin and Move', 'Set Collection', 'Static Capture']"
146151,K\u00e4se W\u00fcrfeln,5.24386,1.1667,['Dice'],"['Dice Rolling', 'Pattern Building']"
9174,Leonardo,5.26677,1.625,['Economic'],"['Roll / Spin and Move', 'Set Collection']"
33421,Collateral Damage,5.88252,2.875,"['Comic Book / Strip', 'Fighting', 'Humor']","['Area Majority / Influence', 'Card Drafting', 'Dice Rolling', 'Modular Board', 'Variable Phase Order', 'Variable Player Powers']"
147721,Karnickel,5.38591,1.125,"['Animals', 'Childrens Game', 'Dice', 'Racing', 'Trains']","['Modular Board', 'Push Your Luck', 'Roll / Spin and Move']"
2391,Risky Strategy,5.21159,1,"['Dice', 'Political']","['Roll / Spin and Move', 'Voting']"
2068,Der Herr der Wichtel,5.11538,1.3333,"['Card Game', 'Fantasy']",['Set Collection']
2190,Star Trek  The Card Game,5.47804,2.6667,"['Card Game', 'Collectible Components', 'Movies / TV / Radio theme', 'Science Fiction']","['Card Game', 'Collectible Components', 'Movies / TV / Radio theme', 'Science Fiction']"
136092,Blitzed!,5.08333,1,"['Dice', 'Real-time']","['Dice Rolling', 'Pattern Building']"
207975,Siege,5.34425,1.6667,"['Bluffing', 'Card Game', 'Fighting', 'Medieval']","['Memory', 'Player Elimination', 'Take That']"
172007,The Voting Game,5.5725,1,"['Card Game', 'Humor', 'Mature / Adult', 'Party Game']",['Voting']
134615,Zogar's Gaze,5.56667,1.3636,"['Adventure', 'Card Game', 'Dice', 'Fantasy']","['Dice Rolling', 'Memory', 'Push Your Luck', 'Set Collection']"
29119,Party Pooper,4.98485,1,"['Card Game', 'Party Game']","['Card Game', 'Party Game']"
149069,The Great Snowball Battle,5.49938,1.5,"['Card Game', 'Childrens Game', 'Fighting']","['Player Elimination', 'Take That']"
6531,Dwarven Dig!,5.50486,2.0938,"['Adventure', 'Exploration', 'Fantasy']","['Modular Board', 'Pick-up and Deliver']"
58713,L\u00fcbeck,5.34712,1.75,"['Card Game', 'Economic', 'Medieval', 'Nautical']","['Hand Management', 'Point to Point Movement']"
141250,Pirackie Skarby,5.16977,1,"['Childrens Game', 'Pirates', 'Real-time']","['Modular Board', 'Pattern Recognition']"
98857,White Elephant,5.35278,1,['Card Game'],"['Card Drafting', 'Set Collection']"
15031,Jochen der Rochen,5.34257,1.0714,"['Action / Dexterity', 'Animals', 'Childrens Game', 'Nautical']","['Action / Dexterity', 'Animals', 'Childrens Game', 'Nautical']"
33599,Der schwarze Pirat  Das Duell,5.34787,1,"['Action / Dexterity', 'Childrens Game', 'Nautical', 'Pirates']",['Point to Point Movement']
15195,Monopoly  X-Men,5.09038,2.3333,"['Comic Book / Strip', 'Economic', 'Negotiation']","['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']"
187550,The Mr Toast Game,5.65333,1,"['Card Game', 'Party Game']","['Hand Management', 'Take That']"
4319,Zeppelin,5.38607,3,"['Aviation / Flight', 'Wargame', 'World War I']","['Dice Rolling', 'Hexagon Grid']"
21209,Thin Ice,5.21296,1.2143,"['Action / Dexterity', 'Party Game']","['Action / Dexterity', 'Party Game']"
13052,Missionary  Impossible,5.2125,1.5,"['Card Game', 'Religious']","['Simulation', 'Team-Based Game']"
22342,Amazones,5.17812,1.2,['Card Game'],['Auction/Bidding']
171424,Kakerlakak,5.3391,1.25,"['Childrens Game', 'Dice', 'Real-time']","['Dice Rolling', 'Grid Movement', 'Roll / Spin and Move']"
5026,Don't wake the Dragon! Ne r\u00e9veillez pas le Dragon!,5.41176,1.6667,"['Animals', 'Childrens Game', 'Fantasy']",['Roll / Spin and Move']
3030,Lost Luggage,5.20923,1,"['Childrens Game', 'Memory']",['Memory']
3080,RSVP,5.33457,2.3333,['Word Game'],['Tile Placement']
169755,Woof Meow Biscuits,5.26732,1,"['Animals', 'Card Game', 'Childrens Game', 'Math', 'Party Game']",['Push Your Luck']
4897,Shake Up,5.16667,1.1429,['Abstract Strategy'],['Roll / Spin and Move']
181616,28-Aug,5.3543,1.1667,"['Bluffing', 'Card Game']",['Push Your Luck']
34825,4-mation,5.019,1,['Card Game'],"['Hand Management', 'Set Collection']"
38227,Wolsung  The Boardgame,5.49537,2.2333,"['Industry / Manufacturing', 'Science Fiction']",['Auction/Bidding']
1303,The Squirrel Game,5.22373,1.1429,['Childrens Game'],"['Pick-up and Deliver', 'Roll / Spin and Move']"
13879,Scene it? Jr.,5.19778,1.3333,"['Electronic', 'Movies / TV / Radio theme', 'Party Game', 'Trivia']",['Roll / Spin and Move']
3633,Sid Meier's Civilization  The Boardgame,5.58927,3.6597,"['Ancient', 'Civilization', 'Exploration', 'Medieval', 'Political', 'Renaissance']","['Area Movement', 'Dice Rolling', 'Set Collection', 'Simultaneous Action Selection', 'Trading']"
148628,Age of Soccer,5.65278,2,"['Card Game', 'Fantasy', 'Sports']","['Card Drafting', 'Hand Management', 'Take That']"
39431,Name Chase  Historical Figures Edition,4.9,0,['Trivia'],['Trivia']
8400,Travel Buff,5.02903,1.5,"['Travel', 'Trivia']","['Dice Rolling', 'Team-Based Game']"
1657,Space Pigs,5.39489,2.0909,"['Economic', 'Negotiation', 'Political', 'Science Fiction']","['Auction/Bidding', 'Hexagon Grid', 'Modular Board', 'Variable Player Powers', 'Voting']"
109932,Miskatonic School for Girls,5.52949,1.9216,"['Card Game', 'Horror', 'Humor']","['Card Drafting', 'Deck', 'Hand Management']"
12976,The Mutiny on Little Blue,5.16,1.3333,"['Adventure', 'Bluffing', 'Nautical', 'Negotiation', 'Pirates']","['Set Collection', 'Trading', 'Variable Player Powers']"
8177,UNO  Spider-Man Special Edition Card Game,5.29182,1.25,"['Card Game', 'Childrens Game', 'Comic Book / Strip', 'Fantasy', 'Movies / TV / Radio theme']",['Hand Management']
5433,Fraidy Cats,5.41733,1,"['Action / Dexterity', 'Animals', 'Childrens Game', 'Electronic', 'Humor']",['Roll / Spin and Move']
182380,Robogem,4.975,1,"['Childrens Game', 'Educational', 'Science Fiction']",['Action Queue']
24743,Machina,5.35714,1.2727,"['Humor', 'Industry / Manufacturing']","['Card Drafting', 'Hand Management', 'Pattern Building', 'Set Collection']"
37382,Monopoly  Wonder of The World,5.21857,1.3333,"['Economic', 'Negotiation']","['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']"
139894,Alchemist Academy,5.14737,1.5,['Card Game'],['Hand Management']
63899,Magma Monster,5.44024,1.2,['Exploration'],"['Dice Rolling', 'Modular Board', 'Tile Placement']"
166661,Paititi,5.28551,2,['Card Game'],['Card Game']
32702,Foodie Fight,5.2841,1,"['Party Game', 'Trivia']","['Party Game', 'Trivia']"
78436,Apples to Apples Mod,5.17881,1,"['Card Game', 'Humor', 'Party Game', 'Word Game']","['Hand Management', 'Simultaneous Action Selection']"
32431,Altamira,5.40943,2.4286,"['Animals', 'Prehistoric']","['Area Movement', 'Set Collection']"
6620,Den of Thieves,5.19512,1.5,"['Bluffing', 'Card Game', 'Medieval', 'Renaissance']","['Simultaneous Action Selection', 'Variable Player Powers']"
1908,G.O.O.T.M.U.,5.42,1.4667,['Maze'],"['Modular Board', 'Roll / Spin and Move']"
997,Canaletto,5.31895,1.8333,['Hans im Glu00fcck'],['Auction/Bidding']
633,Elixir,5.53679,1.4938,"['Action / Dexterity', 'Card Game', 'Fantasy', 'Humor']","['Auction/Bidding', 'Set Collection']"
762,Formula C Minus,5.16176,1,"['Humor', 'Racing']","['Dice Rolling', 'Hand Management', 'Roll / Spin and Move']"
97287,Great Western,5.28506,1.75,['Trains'],['Dice Rolling']
172257,ZomBee,5.01613,0,"['Dice', 'Zombies']","['Dice Rolling', 'Push Your Luck']"
15791,Alerta Roja,5.29063,1.7778,"['Bluffing', 'Deduction', 'Science Fiction', 'Spies/Secret Agents']",['Secret Unit Deployment']
4788,Quad-Ominos,5.18889,2.2,"['Abstract Strategy', 'Number']",['Tile Placement']
38359,The 3 Commandments,5.48315,1.6429,"['Deduction', 'Fantasy', 'Memory', 'Party Game']","['Memory', 'Pattern Recognition']"
808,Pipeline,5.2988,1.8,['Abstract Strategy'],['Tile Placement']
15819,Snifty Snakes,5.42121,1.1667,"['Action / Dexterity', 'Childrens Game']","['Action / Dexterity', 'Childrens Game']"
1937,Lao Pengh,5.30462,1.8333,['Card Game'],['Card Game']
260942,Monopoly  Fortnite,5.3693,1,['Video Game Theme'],['Player Elimination']
20217,Splash Attack!,5.29948,1,"['Action / Dexterity', 'Animals', 'Childrens Game', 'Dice']","['Dice Rolling', 'Pattern Recognition']"
139975,Twisted Farkel,5.02332,1,"['Dice', 'Math']","['Dice Rolling', 'Paper-and-Pencil']"
158947,Fantasy Dice Battles,5.08205,2,"['Card Game', 'Dice', 'Fantasy', 'Print & Play']","['Campaign / Battle Card Driven', 'Dice Rolling']"
12491,UNO  Disney,5.15486,2.5,"['Card Game', 'Childrens Game', 'Movies / TV / Radio theme']",['Hand Management']
57239,Locale,5.17206,1,"['Bluffing', 'Party Game', 'Travel']","['Storytelling', 'Voting']"
4676,Rush for Glory,5.42154,2.5385,"['Post-Napoleonic', 'Wargame']",['Area Movement']
14342,Scene It? TV,5.46472,1.6667,"['Electronic', 'Movies / TV / Radio theme', 'Party Game', 'Trivia']",['Roll / Spin and Move']
4885,Poule mouill\u00e9e,5.18679,1.3333,"['Animals', 'Bluffing', 'Humor', 'Transportation']","['Hand Management', 'Push Your Luck', 'Roll / Spin and Move']"
16873,Dividends,5.45025,2.25,['Economic'],"['Dice Rolling', 'Stock Holding']"
3525,Act One,5.25221,1.2857,"['Movies / TV / Radio theme', 'Party Game', 'Trivia']","['Acting', 'Dice Rolling']"
51505,Seinfeld Trivia Game,5.13417,1,"['Dice', 'Movies / TV / Radio theme', 'Trivia']","['Dice Rolling', 'Roll / Spin and Move', 'Set Collection']"
8484,Xena Warrior Princess  The Board Game,5.14737,2.2,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Movies / TV / Radio theme', 'Mythology']","['Card Drafting', 'Dice Rolling', 'Modular Board']"
104770,Monopoly  Crazy Cash,5.27098,1,"['Childrens Game', 'Economic', 'Electronic']","['Dice Rolling', 'Roll / Spin and Move', 'Set Collection', 'Trading']"
126234,Carmarace,5.22431,2.75,"['Bluffing', 'Card Game', 'Dice', 'Math', 'Party Game', 'Racing']","['Area Movement', 'Card Drafting', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Point to Point Movement']"
21150,Stack Market,5.43775,1.3585,"['Action / Dexterity', 'Dice']",['Dice Rolling']
94486,Mermaid Island,5.27727,1,['Childrens Game'],['Cooperative Game']
37490,Lumps,5.275,1,['Dice'],['Dice Rolling']
3914,Splat!,5.53265,1,"['Animals', 'Childrens Game', 'Racing']",['Roll / Spin and Move']
151847,That's What She Said Game,5.406,2,"['Card Game', 'Humor', 'Mature / Adult', 'Party Game']","['Hand Management', 'Simultaneous Action Selection', 'Voting']"
3884,Mana Burn,5.14706,1,['Fantasy'],"['Hand Management', 'Roll / Spin and Move', 'Set Collection']"
17700,Cluedo The Card Game,5.39775,1.1667,"['Card Game', 'Murder/Mystery']",['Hand Management']
7471,Suspense,5.01562,0,"['Action / Dexterity', 'Childrens Game']","['Action / Dexterity', 'Childrens Game']"
171547,Tornado Ellie,5.36948,0,"['Action / Dexterity', 'Animals', 'Childrens Game']","['Action / Dexterity', 'Animals', 'Childrens Game']"
2513,Colony,4.79032,3,"['Civilization', 'Economic', 'Exploration']",['Action Points']
4502,K\u00f6nig der Maulw\u00fcrfel,5.34787,1.0769,['Racing'],['Racing']
663,Siege,4.94667,1,"['Card Game', 'Medieval']","['Card Game', 'Medieval']"
1542,Calamity!,5.15965,1.5,['Economic'],['Trading']
156118,The Red Dragon's Lair,6.30238,1.5,"['Adventure', 'Card Game', 'Fantasy']","['Cooperative Game', 'Dice Rolling']"
87748,GUAR Fantasy,5.32,1.5,"['Card Game', 'Fantasy', 'Party Game']",['Card Drafting']
3298,Schleck und weg!!,5.05238,1,"['Action / Dexterity', 'Childrens Game']",['Roll / Spin and Move']
595,Escape from Elba,5.46135,1.6842,"['Fighting', 'Racing', 'Word Game']","['Dice Rolling', 'Hand Management']"
11826,Cyberpunk  The Collectible Card Game,5.32726,2.6667,"['Card Game', 'Collectible Components']","['Card Game', 'Collectible Components']"
40236,A Conclave of Wyrms,5.412,2,['Card Game'],"['Set Collection', 'Trick-taking']"
3020,Monopoly  Looney Tunes,5.07097,1.6667,"['Economic', 'Movies / TV / Radio theme', 'Negotiation']","['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']"
4735,Where There's A Will,5.20595,1,"['Bluffing', 'Card Game']","['Bluffing', 'Card Game']"
5715,Petropolis,5.41087,1.5,"['Economic', 'Environmental', 'Industry / Manufacturing']","['Dice Rolling', 'Roll / Spin and Move', 'Trading']"
3753,Estanciero,5.44643,2.3333,['Economic'],"['Auction/Bidding', 'Roll / Spin and Move', 'Set Collection', 'Trading']"
147523,Risk Battlefield Rogue,5.56212,2,"['Dice', 'Modern Warfare', 'Territory Building', 'Video Game Theme', 'Wargame']","['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Dice Rolling']"
197068,Trick-Taking  The Trick-Taking Game,5.13175,1.6667,['Card Game'],['Trick-taking']
43233,Nmbrs!,5.16471,1.6,"['Card Game', 'Math']",['Card Drafting']
5209,Rondo,5.09524,1.5,"['Card Game', 'Party Game', 'Word Game']","['Card Drafting', 'Hand Management', 'Set Collection']"
136554,Rock Me Archimedes,5.39406,1.1667,"['Abstract Strategy', 'Action / Dexterity']","['Area Majority / Influence', 'Dice Rolling', 'Grid Movement', 'Point to Point Movement']"
195696,Magicka Mayhem  The Card Game,5.27879,2.6667,"['Card Game', 'Fantasy', 'Video Game Theme']",['Hand Management']
8247,Hoppla Lama,5.29535,1.5556,"['Animals', 'Bluffing']",['Betting and Bluffing']
1994,Distant Seas  The Merchant Marine Game,5.05263,2,"['Economic', 'Nautical', 'Transportation']","['Pick-up and Deliver', 'Roll / Spin and Move']"
10257,Battle of Buena Vista,5.25641,2.8571,"['Post-Napoleonic', 'Wargame']",['Hexagon Grid']
29268,Party & Co  Junior,5.05128,1,"['Childrens Game', 'Math', 'Memory', 'Party Game']","['Cooperative Game', 'Line Drawing', 'Memory', 'Role Playing', 'Roll / Spin and Move', 'Singing']"
6524,VH1 Pop Up Video Game,5.0125,1.5,"['Movies / TV / Radio theme', 'Music', 'Trivia']","['Dice Rolling', 'Singing']"
262381,Amazed  the Game,4.83385,0,['Puzzle'],['Roll / Spin and Move']
207917,Scandinavia and the World  A Heap of Trouble,4.85,1.6667,"['Card Game', 'Humor']","['Auction/Bidding', 'Hand Management', 'Take That']"
40433,Crazy Old Fish War,5.2027,1,['Card Game'],['Card Game']
4560,Fast 111's,4.90909,1,"['Card Game', 'Childrens Game', 'Racing']",['Hand Management']
233994,Sunken Sailor,5.24429,1,"['Bluffing', 'Deduction', 'Party Game']",['Line Drawing']
1524,Fight City,5.4863,1.8261,['Card Game'],['Card Game']
99254,Monopoly  The Lord of the Rings Collectors Edition,5.925,2.3,"['Economic', 'Movies / TV / Radio theme', 'Negotiation', 'Novel-based']","['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']"
18812,Ship,5.29812,1,"['Dice', 'Nautical']","['Dice', 'Nautical']"
7869,Balancing Aliens,5.25195,1.3,"['Action / Dexterity', 'Dice']","['Action / Dexterity', 'Dice']"
23200,Dylan Dog,4.9,1.6667,"['Adventure', 'Comic Book / Strip', 'Horror']",['Roll / Spin and Move']
137201,Epic Death!,5.48573,2.0909,"['Card Game', 'Fantasy', 'Humor']","['Dice Rolling', 'Take That']"
9959,WCW Nitro Trading Card Game,5.24957,1.5,"['Card Game', 'Collectible Components', 'Fighting', 'Sports']","['Card Game', 'Collectible Components', 'Fighting', 'Sports']"
72957,Nino Delfino,5.18182,1,"['Action / Dexterity', 'Adventure', 'Animals', 'Childrens Game']","['Modular Board', 'Pick-up and Deliver']"
11528,White Eagle Eastward,5.34333,2.4737,['Wargame'],['Hexagon Grid']
1221,Crossed Wires,5.06286,1.2,"['Childrens Game', 'Maze', 'Puzzle']","['Modular Board', 'Tile Placement']"
97824,Sanitarium,5.40397,2,"['Card Game', 'Exploration', 'Horror']","['Area Movement', 'Cooperative Game', 'Modular Board']"
3483,Taradiddle,5.41346,1,"['Bluffing', 'Card Game', 'Childrens Game', 'Novel-based']","['Bluffing', 'Card Game', 'Childrens Game', 'Novel-based']"
2074,Murphy,5.01622,2,"['Deduction', 'Dice', 'Murder/Mystery']","['Deduction', 'Dice', 'Murder/Mystery']"
5244,Star Wars  Destroy Death Star Game,5.35714,1.2,"['Fighting', 'Movies / TV / Radio theme', 'Science Fiction']",['Roll / Spin and Move']
89931,Frog Rush,5.30652,1,"['Animals', 'Childrens Game', 'Dice']",['Dice Rolling']
297,Stadens Nyckel,5.28894,2.25,"['City Building', 'Political']",['Auction/Bidding']
178569,CatTube Famous,4.88833,1,"['Animals', 'Card Game', 'Humor', 'Party Game']",['Hand Management']
5688,Trolls in the Pantry,4.88263,1,"['Fantasy', 'Memory']","['Memory', 'Roll / Spin and Move']"
28063,Het goud van de Farao,5.28,1.5,"['Adventure', 'Civilization']","['Area Movement', 'Set Collection']"
5646,Stap op,5.45474,1.0714,"['Card Game', 'Travel']",['Set Collection']
165414,Dudab,5.16923,1.6667,"['Card Game', 'Party Game', 'Prehistoric']",['Hand Management']
10345,Safari Round Up,4.95946,1.25,"['Abstract Strategy', 'Animals']","['Area Movement', 'Enclosure']"
136285,Ubongo  Das W\u00fcrfelspiel,5.27089,1,"['Dice', 'Real-time']","['Dice', 'Real-time']"
146104,UnNatural Selection,5.36456,1,"['Animals', 'Card Game']",['Take That']
138195,City Blocks,5.33239,1.625,['City Building'],"['Area Majority / Influence', 'Hand Management', 'Tile Placement']"
71837,The Hunger Games  Training Days,5.35792,2.1667,"['Card Game', 'Novel-based']",['Auction/Bidding']
28834,Heli Hopper,5.22667,1,"['Action / Dexterity', 'Childrens Game', 'Math']",['Point to Point Movement']
58396,20000 Mijlen onder zee,4.96788,2.25,['Novel-based'],['Novel-based']
149324,Escape from Sunset Island   Zombie Apocalypse Simulator,5.85366,2,['Zombies'],"['Cooperative Game', 'Role Playing', 'Roll / Spin and Move', 'Simulation']"
11052,BRIDG-IT,5.08175,1.8333,['Abstract Strategy'],['Tile Placement']
